X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,
2,2,aug,sat,93.7,231.1,715.1,8.4,23.6,53,4.0,0.0,0.0
8,8,aug,sat,89.4,253.6,768.4,9.7,14.2,73,2.7,0.0,0.0
8,8,aug,mon,92.1,207.0,672.6,8.2,26.8,35,1.3,0.0,0.0
1,1,aug,fri,90.6,269.8,811.2,5.5,22.2,45,3.6,0.0,0.0
2,2,aug,sun,93.6,235.1,723.1,10.1,20.9,66,4.9,0.0,0.0
8,8,aug,thu,94.8,222.4,698.6,13.9,23.9,38,6.7,0.0,0.0
1,1,aug,sat,92.1,178.0,605.3,9.6,23.3,40,4.0,0.0,0.0
3,3,aug,sun,91.6,181.3,613.0,7.6,24.6,44,4.0,0.0,0.0
1,1,aug,thu,94.8,222.4,698.6,13.9,26.2,34,5.8,0.0,0.0
2,2,aug,mon,92.1,207.0,672.6,8.2,27.9,33,2.2,0.0,0.0
8,8,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0
2,2,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0
8,8,aug,sat,93.7,231.1,715.1,8.4,26.9,31,3.6,0.0,0.0
2,2,aug,wed,95.2,217.7,690.0,18.0,30.8,19,4.5,0.0,0.0
8,8,aug,wed,91.7,191.4,635.9,7.8,26.2,36,4.5,0.0,0.0
2,2,aug,sun,91.6,181.3,613.0,7.6,24.8,36,4.0,0.0,0.0
2,2,aug,sun,92.0,203.2,664.5,8.1,24.9,42,5.4,0.0,0.0
8,8,aug,thu,94.8,222.4,698.6,13.9,27.5,27,4.9,0.0,0.0
5,5,aug,sun,93.6,235.1,723.1,10.1,24.1,50,4.0,0.0,0.0
7,7,aug,sat,93.7,231.1,715.1,8.4,26.4,33,3.6,0.0,0.0
2,2,aug,tue,94.6,212.1,680.9,9.5,27.9,27,2.2,0.0,0.0
8,8,aug,thu,90.7,194.1,643.0,6.8,21.3,41,3.6,0.0,0.0
9,9,aug,fri,94.8,227.0,706.7,12.0,25.0,36,4.0,0.0,0.0
1,1,aug,sat,93.7,231.1,715.1,8.4,25.9,32,3.1,0.0,0.0
5,5,aug,sun,91.6,181.3,613.0,7.6,24.3,33,3.6,0.0,0.0
7,7,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,0.0
6,6,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,0.0
2,2,aug,sun,91.6,181.3,613.0,7.6,20.9,50,2.2,0.0,0.0
8,8,aug,sat,91.6,273.8,819.1,7.7,21.3,44,4.5,0.0,0.0
9,9,aug,thu,91.6,248.4,753.8,6.3,20.5,58,2.7,0.0,0.0
8,8,aug,wed,95.2,217.7,690.0,18.0,28.2,29,1.8,0.0,0.0
8,8,aug,thu,90.7,194.1,643.0,6.8,16.2,63,2.7,0.0,0.0
2,2,aug,sat,93.7,231.1,715.1,8.4,21.9,42,2.2,0.0,0.0
8,8,aug,mon,92.1,207.0,672.6,8.2,21.1,54,2.2,0.0,0.0
5,5,aug,thu,94.8,222.4,698.6,13.9,20.3,42,2.7,0.0,0.0
4,4,aug,sun,92.0,203.2,664.5,8.1,10.4,75,0.9,0.0,0.0
2,2,aug,tue,92.1,152.6,658.2,14.3,20.2,47,4.0,0.0,0.0
8,8,aug,tue,92.1,152.6,658.2,14.3,20.1,58,4.5,0.0,0.0
2,2,aug,tue,92.1,152.6,658.2,14.3,21.8,56,3.1,0.0,0.0
4,4,aug,tue,92.1,152.6,658.2,14.3,19.1,53,2.7,0.0,0.0
3,3,aug,tue,92.1,152.6,658.2,14.3,21.0,32,3.1,0.0,0.0
2,2,aug,tue,92.1,152.6,658.2,14.3,23.7,24,3.1,0.0,0.0
6,6,aug,tue,94.3,131.7,607.1,22.7,19.4,55,4.0,0.0,0.0
4,4,aug,tue,93.7,102.2,550.3,14.6,22.1,54,7.6,0.0,0.0
4,4,aug,fri,94.3,167.6,684.4,13.0,21.8,53,3.1,0.0,0.0
6,6,aug,fri,91.1,141.1,629.1,7.1,19.3,39,3.6,0.0,0.0
2,2,aug,fri,91.6,112.4,573.0,8.9,21.4,42,3.1,0.0,0.0
3,3,aug,fri,91.6,112.4,573.0,8.9,11.2,84,7.6,0.0,0.0
2,2,aug,mon,93.6,97.9,542.0,14.4,28.3,32,4.0,0.0,0.0
7,7,aug,sat,91.8,170.9,692.3,13.7,23.7,40,1.8,0.0,0.0
3,3,aug,sat,91.8,170.9,692.3,13.7,20.6,59,0.9,0.0,0.0
4,4,aug,sat,94.2,117.2,581.1,11.0,21.4,44,2.7,0.0,0.0
8,8,aug,sat,94.2,117.2,581.1,11.0,23.9,41,2.2,0.0,0.0
2,2,aug,thu,87.5,77.0,694.8,5.0,22.3,46,4.0,0.0,0.0
6,6,aug,thu,91.6,138.1,621.7,6.3,18.9,41,3.1,0.0,0.0
7,7,aug,thu,91.9,109.2,565.5,8.0,21.4,38,2.7,0.0,0.0
6,6,aug,wed,93.1,157.3,666.7,13.5,22.1,37,3.6,0.0,0.0
8,8,aug,wed,93.1,157.3,666.7,13.5,24.0,36,3.1,0.0,0.0
8,8,aug,wed,93.1,157.3,666.7,13.5,26.8,25,3.1,0.0,0.0
3,3,aug,wed,93.1,157.3,666.7,13.5,21.7,40,0.4,0.0,0.0
8,8,aug,wed,93.1,157.3,666.7,13.5,28.7,28,2.7,0.0,0.0
2,2,aug,wed,92.2,91.6,503.6,9.6,20.7,70,2.2,0.0,0.0
5,5,aug,sun,91.8,175.1,700.7,13.8,25.7,39,5.4,0.0,0.0
3,3,aug,sun,91.8,175.1,700.7,13.8,26.8,38,6.3,0.0,0.0
2,2,aug,sun,91.8,175.1,700.7,13.8,22.4,54,7.6,0.0,0.0
7,7,aug,sun,91.8,175.1,700.7,13.8,21.9,73,7.6,1.0,1.0
2,2,aug,sun,94.2,122.3,589.9,12.9,15.4,66,4.0,0.0,0.0
8,8,aug,sun,91.4,142.4,601.4,10.6,19.6,41,5.8,0.0,0.0
8,8,aug,sat,92.2,81.8,480.8,11.9,16.4,43,4.0,0.0,0.0
8,8,aug,sat,92.2,81.8,480.8,11.9,20.1,34,4.5,0.0,0.0
8,8,aug,sun,90.2,99.6,631.2,6.3,16.2,59,3.1,0.0,0.0
7,7,aug,sat,93.5,139.4,594.2,20.3,5.1,96,5.8,0.0,0.0
2,2,aug,sat,93.5,139.4,594.2,20.3,22.9,31,7.2,0.0,0.0
2,2,aug,fri,93.9,135.7,586.7,15.1,23.5,36,5.4,0.0,0.0
2,2,aug,tue,94.8,108.3,647.1,17.0,24.6,22,4.5,0.0,0.0
2,2,aug,tue,94.8,108.3,647.1,17.0,24.6,22,4.5,0.0,0.0
2,2,aug,thu,95.2,131.7,578.8,10.4,24.2,28,2.7,0.0,0.0
8,8,aug,fri,93.9,135.7,586.7,15.1,20.8,34,4.9,0.0,0.0
8,8,aug,tue,88.8,147.3,614.5,9.0,14.4,66,5.4,0.0,0.0
2,2,aug,sun,90.2,99.6,631.2,6.3,19.2,44,2.7,0.0,0.0
1,1,aug,sat,90.2,96.9,624.2,8.9,20.3,39,4.9,0.0,0.0
1,1,aug,sat,90.2,96.9,624.2,8.9,14.2,53,1.8,0.0,0.0
7,7,aug,sun,91.4,142.4,601.4,10.6,20.1,39,5.4,0.0,0.0
8,8,aug,wed,85.6,90.4,609.6,6.6,17.4,50,4.0,0.0,0.0
8,8,aug,thu,95.2,131.7,578.8,10.4,20.7,45,2.2,0.0,0.0
6,6,aug,wed,96.0,127.1,570.5,16.5,23.4,33,4.5,0.0,0.0
6,6,aug,wed,92.1,111.2,654.1,9.6,16.6,47,0.9,0.0,0.0
6,6,aug,thu,95.2,131.7,578.8,10.4,20.3,41,4.0,0.0,0.0
2,2,aug,wed,92.1,111.2,654.1,9.6,20.5,35,4.0,0.0,0.0
2,2,aug,wed,92.1,111.2,654.1,9.6,18.4,45,3.6,0.0,0.0
7,7,aug,sun,94.8,108.3,647.1,17.0,16.4,47,1.3,0.0,0.0
2,2,aug,tue,94.8,108.3,647.1,17.0,17.4,43,6.7,0.0,0.0
6,6,aug,thu,95.2,131.7,578.8,10.4,27.4,22,4.0,0.0,0.0
2,2,aug,wed,95.5,99.9,513.3,13.2,23.8,32,5.4,0.0,0.0
8,8,aug,fri,90.1,108.0,529.8,12.5,21.2,51,8.9,0.0,0.0
1,1,aug,wed,95.5,99.9,513.3,13.2,23.3,31,4.5,0.0,0.0
3,3,aug,sat,93.5,139.4,594.2,20.3,17.6,52,5.8,0.0,0.0
3,3,aug,mon,91.5,145.4,608.2,10.7,17.1,43,5.4,0.0,0.0
3,3,aug,mon,91.5,145.4,608.2,10.7,10.3,74,2.2,0.0,0.0
3,3,aug,thu,93.0,75.3,466.6,7.7,19.6,36,3.1,0.0,0.0
4,4,aug,sun,90.2,99.6,631.2,6.3,21.4,33,3.1,0.0,0.0
2,2,aug,tue,94.8,108.3,647.1,17.0,20.1,40,4.0,0.0,0.0
3,3,aug,tue,88.8,147.3,614.5,9.0,14.4,66,5.4,0.0,0.0
3,3,aug,sun,91.4,142.4,601.4,10.6,19.8,39,5.4,0.0,0.0
3,3,aug,sun,91.4,142.4,601.4,10.6,19.8,39,5.4,0.0,0.0
3,3,aug,sun,91.4,142.4,601.4,10.6,11.6,87,4.5,0.0,0.0
8,8,aug,mon,91.1,103.2,638.8,5.8,23.4,22,2.7,0.0,0.0
8,8,aug,sun,91.4,142.4,601.4,10.6,18.2,43,4.9,0.0,0.0
8,8,aug,sun,92.3,85.3,488.0,14.7,20.8,32,6.3,0.0,0.0
6,6,aug,sat,90.2,96.9,624.2,8.9,14.7,59,5.8,0.0,0.0
1,1,aug,thu,91.7,114.3,661.3,6.3,20.2,45,3.6,0.0,0.0
1,1,aug,wed,92.1,111.2,654.1,9.6,16.6,47,0.9,0.0,0.0
1,1,aug,tue,94.8,108.3,647.1,17.0,18.6,51,4.5,0.0,0.0
1,1,aug,sun,90.2,99.6,631.2,6.3,17.9,44,2.2,0.0,0.0
1,1,aug,sun,91.4,142.4,601.4,10.6,19.5,39,6.3,0.0,0.0
1,1,aug,tue,91.0,121.2,561.6,7.0,21.6,19,6.7,0.0,0.0
1,1,aug,fri,90.1,108.0,529.8,12.5,14.7,66,2.7,0.0,0.0
5,5,aug,tue,88.8,147.3,614.5,9.0,17.3,43,4.5,0.0,0.0
2,2,aug,thu,91.7,114.3,661.3,6.3,18.6,44,4.5,0.0,0.0
2,2,aug,mon,91.1,103.2,638.8,5.8,23.1,31,3.1,0.0,0.0
2,2,aug,sun,90.2,99.6,631.2,6.3,20.8,33,2.7,0.0,0.0
2,2,aug,thu,93.0,75.3,466.6,7.7,18.8,35,4.9,0.0,0.0
4,4,aug,thu,91.7,114.3,661.3,6.3,17.6,45,3.6,0.0,0.0
4,4,aug,wed,92.1,111.2,654.1,9.6,20.4,42,4.9,0.0,0.0
4,4,aug,wed,92.1,111.2,654.1,9.6,20.4,42,4.9,0.0,0.0
4,4,aug,sun,90.2,99.6,631.2,6.3,21.5,34,2.2,0.0,0.0
4,4,aug,tue,94.8,108.3,647.1,17.0,16.6,54,5.4,0.0,0.0
4,4,aug,sat,90.2,96.9,624.2,8.9,18.4,42,6.7,0.0,0.0
7,7,aug,sun,91.4,142.4,601.4,10.6,16.3,60,5.4,0.0,0.0
7,7,aug,sat,93.5,139.4,594.2,20.3,23.7,32,5.8,0.0,0.0
7,7,aug,sat,90.2,110.9,537.4,6.2,19.5,43,5.8,0.0,0.0
6,6,aug,fri,63.5,70.8,665.3,0.8,17.0,72,6.7,0.0,0.0
8,8,aug,mon,91.5,145.4,608.2,10.7,8.0,86,2.2,0.0,0.0
8,8,aug,mon,92.3,88.9,495.6,8.5,24.1,27,3.1,0.0,0.0
8,8,aug,sun,92.3,85.3,488.0,14.7,22.2,29,5.4,0.0,0.0
